2782	鏡	1058	1090	0.01356130	93.45296362
2780	策	1059	1091	0.01355155	93.46651517
2779	飼	1060	1092	0.01354668	93.48006184
2769	採	1061	1093	0.01349793	93.49355977
2763	闘	1062	1094	0.01346868	93.50702845
2763	苗	1062	1094	0.01346868	93.52049713
2762	紅	1063	1096	0.01346381	93.53396094
2759	載	1064	1097	0.01344918	93.54741012
2740	施	1065	1098	0.01335656	93.56076668
2735	涙	1066	1099	0.01333219	93.57409887
2732	射	1067	1100	0.01331757	93.58741644
2728	混	1068	1101	0.01329807	93.60071451
2728	伯	1068	1101	0.01329807	93.61401258
2726	泥	1069	1103	0.01328832	93.62730089
2724	六	1070	1104	0.01327857	93.64057946
2706	句	1071	1105	0.01319082	93.65377029
2706	紗	1071	1105	0.01319082	93.66696111
2700	否	1072	1107	0.01316158	93.68012269
2678	恭	1073	1108	0.01305433	93.69317702
2674	莉	1074	1109	0.01303484	93.70621186
2667	懐	1075	1110	0.01300071	93.71921257
2667	昇	1075	1110	0.01300071	93.73221329
2665	漫	1076	1112	0.01299096	93.74520425
2665	唯	1076	1112	0.01299096	93.75819521
2664	脈	1077	1114	0.01298609	93.77118130
2655	孝	1078	1115	0.01294222	93.78412352
2653	典	1079	1116	0.01293247	93.79705599
2651	締	1080	1117	0.01292272	93.80997871
2650	慮	1081	1118	0.01291784	93.82289655
2645	箱	1082	1119	0.01289347	93.83579002
2638	班	1083	1120	0.01285935	93.84864937
2633	芝	1084	1121	0.01283497	93.86148435
2628	境	1085	1122	0.01281060	93.87429495
2619	染	1086	1123	0.01276673	93.88706168
2609	県	1087	1124	0.01271798	93.89977966
2601	賞	1088	1125	0.01267899	93.91245865
2599	糸	1089	1126	0.01266924	93.92512788
2594	芽	1090	1127	0.01264486	93.93777275
2591	規	1091	1128	0.01263024	93.95040299
2590	欺	1092	1129	0.01262536	93.96302835
2588	肝	1093	1130	0.01261562	93.97564397
2576	抗	1094	1131	0.01255712	93.98820108
2573	虫	1095	1132	0.01254250	94.00074358
2572	窓	1096	1133	0.01253762	94.01328120
2564	敬	1097	1134	0.01249862	94.02577982
2563	牧	1098	1135	0.01249375	94.03827357
2546	奏	1099	1136	0.01241088	94.05068445
2544	雇	1100	1137	0.01240113	94.06308558
2532	孫	1101	1138	0.01234263	94.07542822
2532	督	1101	1138	0.01234263	94.08777085
2525	褒	1102	1140	0.01230851	94.10007936
2525	亮	1102	1140	0.01230851	94.11238788
2520	薄	1103	1142	0.01228414	94.12467201
2519	障	1104	1143	0.01227926	94.13695128
2503	賢	1105	1144	0.01220127	94.14915255
2498	斉	1106	1145	0.01217690	94.16132944
2490	標	1107	1146	0.01213790	94.17346734
2488	短	1108	1147	0.01212815	94.18559549
2487	欠	1109	1148	0.01212327	94.19771877
2482	屈	1110	1149	0.01209890	94.20981767
2479	滝	1111	1150	0.01208428	94.22190195
2476	牛	1112	1151	0.01206965	94.23397160
2476	肩	1112	1151	0.01206965	94.24604125
2476	候	1112	1151	0.01206965	94.25811091
2474	蓮	1113	1154	0.01205990	94.27017081
2470	摩	1114	1155	0.01204041	94.28221122
2468	及	1115	1156	0.01203066	94.29424187
2463	妊	1116	1157	0.01200628	94.30624816
2455	凶	1117	1158	0.01196729	94.31821544
2454	穴	1118	1159	0.01196241	94.33017785
2442	陣	1119	1160	0.01190392	94.34208177
2439	熊	1120	1161	0.01188929	94.35397106
2438	尋	1121	1162	0.01188442	94.36585548
2434	尻	1122	1163	0.01186492	94.37772039
2409	亀	1123	1164	0.01174305	94.38946345
2400	倍	1124	1165	0.01169918	94.40116263
2399	弘	1125	1166	0.01169430	94.41285693
2395	丹	1126	1167	0.01167481	94.42453174
2391	栗	1127	1168	0.01165531	94.43618704
2389	免	1128	1169	0.01164556	94.44783260
2382	添	1129	1170	0.01161144	94.45944404
2380	焦	1130	1171	0.01160169	94.47104572
2377	甲	1131	1172	0.01158706	94.48263279
2377	詐	1131	1172	0.01158706	94.49421985
2374	鷹	1132	1174	0.01157244	94.50579229
2367	包	1133	1175	0.01153832	94.51733060
2364	挨	1134	1176	0.01152369	94.52885430
2364	拶	1134	1176	0.01152369	94.54037799
2363	覧	1135	1178	0.01151882	94.55189681
2362	浩	1136	1179	0.01151394	94.56341075
2360	融	1137	1180	0.01150419	94.57491494
2359	益	1138	1181	0.01149932	94.58641426
2352	臭	1139	1182	0.01146520	94.59787946
2331	輔	1140	1183	0.01136283	94.60924228
2330	繰	1141	1184	0.01135795	94.62060024
2322	測	1142	1185	0.01131896	94.63191919
2319	忍	1143	1186	0.01130433	94.64322353
2309	吐	1144	1187	0.01125559	94.65447911
2307	針	1145	1188	0.01124584	94.66572495
2305	潜	1146	1189	0.01123609	94.67696103
2300	液	1147	1190	0.01121171	94.68817275
2292	拾	1148	1191	0.01117272	94.69934547
2291	隆	1149	1192	0.01116784	94.71051331
2289	峰	1150	1193	0.01115809	94.72167140
2286	属	1151	1194	0.01114347	94.73281487
2279	罰	1152	1195	0.01110935	94.74392421
2277	畑	1153	1196	0.01109960	94.75502381
2273	環	1154	1197	0.01108010	94.76610391
2270	藩	1155	1198	0.01106547	94.77716938
2265	辛	1156	1199	0.01104110	94.78821048
2256	則	1157	1200	0.01099723	94.79920771
2248	索	1158	1201	0.01095823	94.81016594
2248	宙	1158	1201	0.01095823	94.82112418
2246	獄	1159	1203	0.01094848	94.83207266
2246	曹	1159	1203	0.01094848	94.84302114
2243	斬	1160	1205	0.01093386	94.85395500
2234	償	1161	1206	0.01088999	94.86484498
2229	努	1162	1207	0.01086561	94.87571060
2228	劇	1163	1208	0.01086074	94.88657134
2225	菓	1164	1209	0.01084611	94.89741745
2222	卵	1165	1210	0.01083149	94.90824894
2220	拐	1166	1211	0.01082174	94.91907068
2219	秒	1167	1212	0.01081687	94.92988755
2217	趣	1168	1213	0.01080712	94.94069467
2217	璧	1168	1213	0.01080712	94.95150178
2204	冴	1169	1215	0.01074375	94.96224553
2204	貧	1169	1215	0.01074375	94.97298928
2203	釣	1170	1217	0.01073887	94.98372815
2202	闇	1171	1218	0.01073400	94.99446214
2202	憎	1171	1218	0.01073400	95.00519614
2196	延	1172	1220	0.01070475	95.01590089
2192	蘭	1173	1221	0.01068525	95.02658614
2189	祐	1174	1222	0.01067063	95.03725677
2188	停	1175	1223	0.01066575	95.04792252
2185	菊	1176	1224	0.01065113	95.05857365
2178	奉	1177	1225	0.01061701	95.06919065
2177	腐	1178	1226	0.01061213	95.07980278
2174	痕	1179	1227	0.01059751	95.09040029
2173	踊	1180	1228	0.01059263	95.10099292
2165	磨	1181	1229	0.01055363	95.11154656
2162	築	1182	1230	0.01053901	95.12208557
2145	伏	1183	1231	0.01045614	95.13254171
2144	腰	1184	1232	0.01045127	95.14299298
2139	歯	1185	1233	0.01042689	95.15341987
2138	玄	1186	1234	0.01042202	95.16384189
2133	港	1187	1235	0.01039765	95.17423954
2122	拓	1188	1236	0.01034402	95.18458356
2119	阪	1189	1237	0.01032940	95.19491296
2111	尚	1190	1238	0.01029040	95.20520337
2106	狂	1191	1239	0.01026603	95.21546940
2104	陰	1192	1240	0.01025628	95.22572568
2102	稲	1193	1241	0.01024653	95.23597221
2097	澄	1194	1242	0.01022216	95.24619437
2093	崩	1195	1243	0.01020266	95.25639703
2085	橘	1196	1244	0.01016366	95.26656069
2084	耐	1197	1245	0.01015879	95.27671948
2082	帳	1198	1246	0.01014904	95.28686851
2071	尊	1199	1247	0.01009542	95.29696393
2062	幹	1200	1248	0.01005155	95.30701548
2049	宋	1201	1249	0.00998817	95.31700365
2047	砲	1202	1250	0.00997843	95.32698208
2019	貫	1203	1251	0.00984193	95.33682401
2016	埋	1204	1252	0.00982731	95.34665132
2015	脇	1205	1253	0.00982244	95.35647376
2013	鍋	1206	1254	0.00981269	95.36628644
2007	各	1207	1255	0.00978344	95.37606988
2007	謎	1207	1255	0.00978344	95.38585332
2002	挑	1208	1257	0.00975907	95.39561239
1999	呪	1209	1258	0.00974444	95.40535683
1996	塩	1210	1259	0.00972982	95.41508665
1996	揚	1210	1259	0.00972982	95.42481647
1990	昭	1211	1261	0.00970057	95.43451704
1979	快	1212	1262	0.00964695	95.44416398
1977	譲	1213	1263	0.00963720	95.45380118
1972	酸	1214	1264	0.00961283	95.46341401
1969	巨	1215	1265	0.00959820	95.47301221
1952	剤	1216	1266	0.00951533	95.48252754
1947	脚	1217	1267	0.00949096	95.49201850
1939	版	1218	1268	0.00945196	95.50147047
1938	弓	1219	1269	0.00944709	95.51091755
1931	災	1220	1270	0.00941296	95.52033052
1929	招	1221	1271	0.00940322	95.52973373
1929	侵	1221	1271	0.00940322	95.53913695
1929	楓	1221	1271	0.00940322	95.54854016
1928	腫	1222	1274	0.00939834	95.55793851
1928	召	1222	1274	0.00939834	95.56733685
1923	梶	1223	1276	0.00937397	95.57671081
1922	磯	1224	1277	0.00936909	95.58607991
1922	栖	1224	1277	0.00936909	95.59544900
1922	揺	1224	1277	0.00936909	95.60481809
1921	微	1225	1280	0.00936422	95.61418231
1917	乳	1226	1281	0.00934472	95.62352703
1914	距	1227	1282	0.00933010	95.63285713
1914	篠	1227	1282	0.00933010	95.64218722
1911	舎	1228	1284	0.00931547	95.65150269
1911	祖	1228	1284	0.00931547	95.66081817
1907	皇	1229	1286	0.00929597	95.67011414
1907	駿	1229	1286	0.00929597	95.67941011
1906	株	1230	1288	0.00929110	95.68870121
1905	慶	1231	1289	0.00928622	95.69798743
1902	皮	1232	1290	0.00927160	95.70725903
1901	瞳	1233	1291	0.00926673	95.71652576
1896	萌	1234	1292	0.00924235	95.72576811
1887	税	1235	1293	0.00919848	95.73496659
1875	讐	1236	1294	0.00913998	95.74410657
1873	渉	1237	1295	0.00913023	95.75323681
1869	匠	1238	1296	0.00911074	95.76234755
1865	委	1239	1297	0.00909124	95.77143878
1860	誇	1240	1298	0.00906686	95.78050565
1853	札	1241	1299	0.00903274	95.78953839
1849	沖	1242	1300	0.00901324	95.79855163
1847	繁	1243	1301	0.00900349	95.80755513
1840	厚	1244	1302	0.00896937	95.81652450
1838	朋	1245	1303	0.00895962	95.82548412
1835	黄	1246	1304	0.00894500	95.83442912
1832	占	1247	1305	0.00893037	95.84335949
1832	侑	1247	1305	0.00893037	95.85228986
1824	諸	1248	1307	0.00889138	95.86118124
1824	麦	1248	1307	0.00889138	95.87007262
1819	芹	1249	1309	0.00886700	95.87893962
1810	魂	1250	1310	0.00882313	95.88776275
1810	封	1250	1310	0.00882313	95.89658588
1808	旭	1251	1312	0.00881338	95.90539926
1804	羅	1252	1313	0.00879388	95.91419315
1803	岐	1253	1314	0.00878901	95.92298216
1796	績	1254	1315	0.00875489	95.93173704
1793	拳	1255	1316	0.00874026	95.94047730
1791	筆	1256	1317	0.00873051	95.94920782
1787	叫	1257	1318	0.00871101	95.95791883
1783	祥	1258	1319	0.00869152	95.96661035
1780	騎	1259	1320	0.00867689	95.97528724
1773	愚	1260	1321	0.00864277	95.98393001
1768	柏	1261	1322	0.00861840	95.99254840
1768	仏	1261	1322	0.00861840	96.00116680
1763	狭	1262	1324	0.00859402	96.00976082
1759	宣	1263	1325	0.00857452	96.01833534
1755	叔	1264	1326	0.00855503	96.02689037
1743	択	1265	1327	0.00849653	96.03538690
1740	虎	1266	1328	0.00848191	96.04386880
1735	祈	1267	1329	0.00845753	96.05232634
1733	列	1268	1330	0.00844778	96.06077412
1731	衆	1269	1331	0.00843803	96.06921215
1730	粉	1270	1332	0.00843316	96.07764531
1730	幽	1270	1332	0.00843316	96.08607847
1729	芳	1271	1334	0.00842828	96.09450675
1729	略	1271	1334	0.00842828	96.10293504
1717	炎	1272	1336	0.00836979	96.11130482
1716	氷	1273	1337	0.00836491	96.11966974
1706	朗	1274	1338	0.00831617	96.12798590
1696	聡	1275	1339	0.00826742	96.13625333
1695	履	1276	1340	0.00826255	96.14451587
1692	露	1277	1341	0.00824792	96.15276379
1691	漏	1278	1342	0.00824305	96.16100684
1690	眼	1279	1343	0.00823817	96.16924501
1690	遂	1279	1343	0.00823817	96.17748318
1690	霧	1279	1343	0.00823817	96.18572136
1688	垣	1280	1346	0.00822842	96.19394978
1686	銭	1281	1347	0.00821867	96.20216845
1685	訓	1282	1348	0.00821380	96.21038225
1681	党	1283	1349	0.00819430	96.21857655
1679	廃	1284	1350	0.00818455	96.22676110
1675	臨	1285	1351	0.00816505	96.23492616
1670	貝	1286	1352	0.00814068	96.24306683
1670	辰	1286	1352	0.00814068	96.25120751
1664	华	1287	1354	0.00811143	96.25931894
1659	嵐	1288	1355	0.00808706	96.26740600
1649	誓	1289	1356	0.00803831	96.27544431
1649	葬	1289	1356	0.00803831	96.28348263
1645	講	1290	1358	0.00801881	96.29150144
1642	舌	1291	1359	0.00800419	96.29950563
1640	創	1292	1360	0.00799444	96.30750007
1640	双	1292	1360	0.00799444	96.31549451
1638	塗	1293	1362	0.00798469	96.32347920
1637	娠	1294	1363	0.00797982	96.33145901
1637	竜	1294	1363	0.00797982	96.33943883
1633	匂	1295	1365	0.00796032	96.34739914
1632	稿	1296	1366	0.00795544	96.35535459
1613	瑞	1297	1367	0.00786282	96.36321741
1613	層	1297	1367	0.00786282	96.37108023
1611	憧	1298	1369	0.00785307	96.37893331
1610	雷	1299	1370	0.00784820	96.38678151
1604	募	1300	1371	0.00781895	96.39460046
1602	斎	1301	1372	0.00780920	96.40240966
1600	潤	1302	1373	0.00779945	96.41020911
1597	泰	1303	1374	0.00778483	96.41799394
1595	床	1304	1375	0.00777508	96.42576902
1593	孤	1305	1376	0.00776533	96.43353435
1593	浪	1305	1376	0.00776533	96.44129968
1590	齢	1306	1378	0.00775071	96.44905039
1586	茜	1307	1379	0.00773121	96.45678160
1581	威	1308	1380	0.00770683	96.46448843
1577	飾	1309	1381	0.00768734	96.47217577
1573	犠	1310	1382	0.00766784	96.47984361
1573	牲	1310	1382	0.00766784	96.48751144
1572	煮	1311	1384	0.00766296	96.49517441
1569	干	1312	1385	0.00764834	96.50282274
1569	詩	1312	1385	0.00764834	96.51047108
1569	暑	1312	1385	0.00764834	96.51811942
1568	摘	1313	1388	0.00764346	96.52576289
1566	菅	1314	1389	0.00763371	96.53339660
1566	帆	1314	1389	0.00763371	96.54103031
1560	絞	1315	1391	0.00760447	96.54863478
1556	含	1316	1392	0.00758497	96.55621975
1556	汰	1316	1392	0.00758497	96.56380472
1555	灯	1317	1394	0.00758009	96.57138481
1547	域	1318	1395	0.00754110	96.57892591
1546	猪	1319	1396	0.00753622	96.58646213
1544	浴	1320	1397	0.00752647	96.59398860
1539	敏	1321	1398	0.00750210	96.60149070
1538	啓	1322	1399	0.00749722	96.60898792
1537	猿	1323	1400	0.00749235	96.61648027
1535	裂	1324	1401	0.00748260	96.62396287
1531	葛	1325	1402	0.00746310	96.63142598
1524	拝	1326	1403	0.00742898	96.63885495
1523	衝	1327	1404	0.00742410	96.64627906
1521	震	1328	1405	0.00741436	96.65369341
1513	遥	1329	1406	0.00737536	96.66106877
1511	痴	1330	1407	0.00736561	96.66843438
1511	農	1330	1407	0.00736561	96.67579999
1506	籍	1331	1409	0.00734124	96.68314122
1502	群	1332	1410	0.00732174	96.69046296
1495	削	1333	1411	0.00728761	96.69775057
1494	揃	1334	1412	0.00728274	96.70503331
1492	慰	1335	1413	0.00727299	96.71230630
1489	贈	1336	1414	0.00725837	96.71956467
1487	渋	1337	1415	0.00724862	96.72681329
1485	凛	1338	1416	0.00723887	96.73405215
1480	寧	1339	1417	0.00721449	96.74126665
1479	仙	1340	1418	0.00720962	96.74847627
1477	競	1341	1419	0.00719987	96.75567614
1474	晶	1342	1420	0.00718525	96.76286138
1472	幻	1343	1421	0.00717550	96.77003688
1468	既	1344	1422	0.00715600	96.77719288
1467	賛	1345	1423	0.00715112	96.78434400
1463	紫	1346	1424	0.00713162	96.79147563
1462	複	1347	1425	0.00712675	96.79860238
1459	僚	1348	1426	0.00711213	96.80571450
1453	縄	1349	1427	0.00708288	96.81279738
1447	繋	1350	1428	0.00705363	96.81985101
1442	刊	1351	1429	0.00702926	96.82688027
1437	乙	1352	1430	0.00700488	96.83388515
1436	般	1353	1431	0.00700001	96.84088516
1432	叩	1354	1432	0.00698051	96.84786567
1428	控	1355	1433	0.00696101	96.85482668
1427	蹴	1356	1434	0.00695614	96.86178282
1423	賭	1357	1435	0.00693664	96.86871946
1422	组	1358	1436	0.00693176	96.87565122
1421	濃	1359	1437	0.00692689	96.88257811
1418	卓	1360	1438	0.00691227	96.88949038
1417	謀	1361	1439	0.00690739	96.89639777
1400	躍	1362	1440	0.00682452	96.90322229
1399	扉	1363	1441	0.00681965	96.91004194
1397	析	1364	1442	0.00680990	96.91685183
1396	梓	1365	1443	0.00680502	96.92365686
1395	肺	1366	1444	0.00680015	96.93045701
1394	棄	1367	1445	0.00679527	96.93725228
1386	塾	1368	1446	0.00675628	96.94400856
1383	剖	1369	1447	0.00674165	96.95075021
1382	僧	1370	1448	0.00673678	96.95748699
1378	顧	1371	1449	0.00671728	96.96420426
1378	緑	1371	1449	0.00671728	96.97092154
1370	仰	1372	1451	0.00667828	96.97759982
1368	桂	1373	1452	0.00666853	96.98426836
1365	掘	1374	1453	0.00665391	96.99092227
1360	笛	1375	1454	0.00662954	96.99755180
1358	魁	1376	1455	0.00661979	97.00417159
1357	薩	1377	1456	0.00661491	97.01078650
1356	乏	1378	1457	0.00661004	97.01739653
1355	朱	1379	1458	0.00660516	97.02400170
1355	獣	1379	1458	0.00660516	97.03060686
1350	诸	1380	1460	0.00658079	97.03718765
1349	充	1381	1461	0.00657591	97.04376356
1347	汁	1382	1462	0.00656616	97.05032972
1343	狩	1383	1463	0.00654667	97.05687639
1340	鴨	1384	1464	0.00653204	97.06340843
1335	丿	1385	1465	0.00650767	97.06991610
1332	昌	1386	1466	0.00649304	97.07640915
1331	漢	1387	1467	0.00648817	97.08289732
1329	軒	1388	1468	0.00647842	97.08937574
1329	你	1388	1468	0.00647842	97.09585416
1324	如	1389	1470	0.00645405	97.10230820
1320	騙	1390	1471	0.00643455	97.10874275
1314	械	1391	1472	0.00640530	97.11514805
1309	癖	1392	1473	0.00638093	97.12152898
1307	寅	1393	1474	0.00637118	97.12790016
1305	徴	1394	1475	0.00636143	97.13426159
1303	拒	1395	1476	0.00635168	97.14061327
1298	笹	1396	1477	0.00632731	97.14694057
1296	侍	1397	1478	0.00631756	97.15325813
1295	釈	1398	1479	0.00631268	97.15957081
1294	販	1399	1480	0.00630781	97.16587862
1292	豪	1400	1481	0.00629806	97.17217668
1292	肌	1400	1481	0.00629806	97.17847474
1289	胃	1401	1483	0.00628343	97.18475817
1289	亭	1401	1483	0.00628343	97.19104161
1287	魅	1402	1485	0.00627369	97.19731529
1285	悦	1403	1486	0.00626394	97.20357923
1282	縛	1404	1487	0.00624931	97.20982854
1278	紺	1405	1488	0.00622981	97.21605835
1278	即	1405	1488	0.00622981	97.22228817
1278	澪	1405	1488	0.00622981	97.22851798
1276	揮	1406	1491	0.00622006	97.23473804
1269	還	1407	1492	0.00618594	97.24092398
1267	墓	1408	1493	0.00617619	97.24710018
1266	筒	1409	1494	0.00617132	97.25327149
1265	革	1410	1495	0.00616644	97.25943794
1265	炭	1410	1495	0.00616644	97.26560438
1263	透	1411	1497	0.00615669	97.27176107
1262	瘍	1412	1498	0.00615182	97.27791289
1261	萱	1413	1499	0.00614694	97.28405983
1258	豚	1414	1500	0.00613232	97.29019215
1256	幾	1415	1501	0.00612257	97.29631472
1254	笠	1416	1502	0.00611282	97.30242755
1254	賃	1416	1502	0.00611282	97.30854037
1250	慌	1417	1504	0.00609332	97.31463369
1247	匹	1418	1505	0.00607870	97.32071239
1246	丘	1419	1506	0.00607382	97.32678621
1240	鼓	1420	1507	0.00604458	97.33283079
1231	抵	1421	1508	0.00600070	97.33883149
1230	伴	1422	1509	0.00599583	97.34482732
1227	蝶	1423	1510	0.00598121	97.35080853
1225	惜	1424	1511	0.00597146	97.35677998
1222	潔	1425	1512	0.00595683	97.36273682
1219	鮮	1426	1513	0.00594221	97.36867902
1214	又	1427	1514	0.00591784	97.37459686
1213	荘	1428	1515	0.00591296	97.38050982
1211	艦	1429	1516	0.00590321	97.38641303
1209	託	1430	1517	0.00589346	97.39230649
1205	励	1431	1518	0.00587396	97.39818046
1203	滑	1432	1519	0.00586421	97.40404467
1201	票	1433	1520	0.00585446	97.40989913
1200	抑	1434	1521	0.00584959	97.41574872
1194	輸	1435	1522	0.00582034	97.42156907
1191	刃	1436	1523	0.00580572	97.42737478
1189	拭	1437	1524	0.00579597	97.43317075
1189	奮	1437	1524	0.00579597	97.43896672
1186	濯	1438	1526	0.00578134	97.44474807
1183	糖	1439	1527	0.00576672	97.45051479
1183	邦	1439	1527	0.00576672	97.45628151
1178	珠	1440	1529	0.00574235	97.46202385
1172	轄	1441	1530	0.00571310	97.46773695
1171	翼	1442	1531	0.00570822	97.47344518
1165	献	1443	1532	0.00567898	97.47912415
1164	妖	1444	1533	0.00567410	97.48479826
1163	辻	1445	1534	0.00566923	97.49046748
1161	嗅	1446	1535	0.00565948	97.49612696
1157	哲	1447	1536	0.00563998	97.50176694
1157	癒	1447	1536	0.00563998	97.50740692
1154	卜	1448	1538	0.00562536	97.51303228
1149	樫	1449	1539	0.00560098	97.51863326
1147	叶	1450	1540	0.00559123	97.52422449
1142	塞	1451	1541	0.00556686	97.52979135
1140	維	1452	1542	0.00555711	97.53534846
1140	妬	1452	1542	0.00555711	97.54090557
1134	帽	1453	1544	0.00552786	97.54643343
1133	灰	1454	1545	0.00552299	97.55195642
1133	虹	1454	1545	0.00552299	97.55747941
1132	鎖	1455	1547	0.00551811	97.56299752
1131	縫	1456	1548	0.00551324	97.56851076
1131	翌	1456	1548	0.00551324	97.57402400
1130	隙	1457	1550	0.00550836	97.57953236
1127	瓶	1458	1551	0.00549374	97.58502610
1127	蜂	1458	1551	0.00549374	97.59051984
1125	菌	1459	1553	0.00548399	97.59600383
1125	雰	1459	1553	0.00548399	97.60148782
1123	章	1460	1555	0.00547424	97.60696206
1123	瑠	1460	1555	0.00547424	97.61243631
1122	丼	1461	1557	0.00546937	97.61790567
1118	熟	1462	1558	0.00544987	97.62335554
1118	鐘	1462	1558	0.00544987	97.62880541
1115	汗	1463	1560	0.00543524	97.63424065
1111	穏	1464	1561	0.00541575	97.63965640
1110	塔	1465	1562	0.00541087	97.64506727
1109	戒	1466	1563	0.00540600	97.65047326
1107	戚	1467	1564	0.00539625	97.65586951
1106	遇	1468	1565	0.00539137	97.66126088
1105	貞	1469	1566	0.00538650	97.66664738
1104	斐	1470	1567	0.00538162	97.67202900
1103	称	1471	1568	0.00537675	97.67740575
1101	懲	1472	1569	0.00536700	97.68277275
1099	硬	1473	1570	0.00535725	97.68813000
1099	殊	1473	1570	0.00535725	97.69348725
1094	却	1474	1572	0.00533288	97.69882012
1092	縮	1475	1573	0.00532313	97.70414325
1085	賊	1476	1574	0.00528900	97.70943225
1083	机	1477	1575	0.00527925	97.71471151
1083	駒	1477	1575	0.00527925	97.71999076
1083	券	1477	1575	0.00527925	97.72527002
1080	勧	1478	1578	0.00526463	97.73053465
1080	萩	1478	1578	0.00526463	97.73579928
1078	皿	1479	1580	0.00525488	97.74105416
1070	煙	1480	1581	0.00521588	97.74627005
1069	飽	1481	1582	0.00521101	97.75148106
1059	恒	1482	1583	0.00516226	97.75664332
1057	爪	1483	1584	0.00515251	97.76179583
1057	猛	1483	1584	0.00515251	97.76694835
1055	泳	1484	1586	0.00514276	97.77209111
1055	憩	1484	1586	0.00514276	97.77723387
1048	沈	1485	1588	0.00510864	97.78234252
1048	紛	1485	1588	0.00510864	97.78745116
1047	挟	1486	1590	0.00510377	97.79255492
1046	傘	1487	1591	0.00509889	97.79765382
1043	宏	1488	1592	0.00508427	97.80273809
1039	蛭	1489	1593	0.00506477	97.80780286
1038	椎	1490	1594	0.00505990	97.81286275
1038	翻	1490	1594	0.00505990	97.81792265
1032	範	1491	1596	0.00503065	97.82295329
1031	睡	1492	1597	0.00502577	97.82797907
1031	妄	1492	1597	0.00502577	97.83300484
1026	窪	1493	1599	0.00500140	97.83800624
1026	酷	1493	1599	0.00500140	97.84300764
1025	柿	1494	1601	0.00499652	97.84800416
1025	堅	1494	1601	0.00499652	97.85300069
1024	撤	1495	1603	0.00499165	97.85799234
1023	厄	1496	1604	0.00498678	97.86297911
1021	柔	1497	1605	0.00497703	97.86795614
1018	唱	1498	1606	0.00496240	97.87291854
1018	卑	1498	1606	0.00496240	97.87788094
1016	稚	1499	1608	0.00495265	97.88283359
1013	喫	1500	1609	0.00493803	97.88777162
1013	巣	1500	1609	0.00493803	97.89270965
1007	潮	1501	1611	0.00490878	97.89761843
1007	腸	1501	1611	0.00490878	97.90252721
1007	滴	1501	1611	0.00490878	97.90743599
1006	述	1502	1614	0.00490391	97.91233990
1005	催	1503	1615	0.00489903	97.91723893
1003	嘉	1504	1616	0.00488928	97.92212821
1002	隼	1505	1617	0.00488441	97.92701262
1000	棟	1506	1618	0.00487466	97.93188728
999	裸	1507	1619	0.00486978	97.93675706
997	這	1508	1620	0.00486003	97.94161710
992	烈	1509	1621	0.00483566	97.94645276
990	渚	1510	1622	0.00482591	97.95127867
988	嫉	1511	1623	0.00481616	97.95609483
988	萬	1511	1623	0.00481616	97.96091099
981	耶	1512	1625	0.00478204	97.96569303
980	巳	1513	1626	0.00477716	97.97047020
979	黑	1514	1627	0.00477229	97.97524249
967	盤	1515	1628	0.00471379	97.97995628
966	廷	1516	1629	0.00470892	97.98466520
964	易	1517	1630	0.00469917	97.98936437
964	綿	1517	1630	0.00469917	97.99406354
963	憲	1518	1632	0.00469430	97.99875784
954	准	1519	1633	0.00465042	98.00340826
953	駐	1520	1634	0.00464555	98.00805381
949	誉	1521	1635	0.00462605	98.01267986
947	克	1522	1636	0.00461630	98.01729616
945	凍	1523	1637	0.00460655	98.02190272
941	蛇	1524	1638	0.00458705	98.02648977
941	盾	1524	1638	0.00458705	98.03107682
936	惨	1525	1640	0.00456268	98.03563950
936	粧	1525	1640	0.00456268	98.04020218
933	溶	1526	1642	0.00454806	98.04475024
931	姓	1527	1643	0.00453831	98.04928855
925	獲	1528	1644	0.00450906	98.05379760
923	薦	1529	1645	0.00449931	98.05829691
923	漬	1529	1645	0.00449931	98.06279622
923	踪	1529	1645	0.00449931	98.06729553
922	兼	1530	1648	0.00449443	98.07178997
921	虐	1531	1649	0.00448956	98.07627953
920	湖	1532	1650	0.00448469	98.08076421
918	耕	1533	1651	0.00447494	98.08523915
918	胆	1533	1651	0.00447494	98.08971409
918	寮	1533	1651	0.00447494	98.09418902
917	佃	1534	1654	0.00447006	98.09865908
917	籠	1534	1654	0.00447006	98.10312915
914	暁	1535	1656	0.00445544	98.10758458
910	滞	1536	1657	0.00443594	98.11202052
907	榎	1537	1658	0.00442131	98.11644184
907	桑	1537	1658	0.00442131	98.12086315
904	柚	1538	1660	0.00440669	98.12526984
897	胞	1539	1661	0.00437257	98.12964241
894	絆	1540	1662	0.00435794	98.13400036
892	粋	1541	1663	0.00434820	98.13834855
891	叱	1542	1664	0.00434332	98.14269187
891	繊	1542	1664	0.00434332	98.14703519
887	膜	1543	1666	0.00432382	98.15135901
886	貯	1544	1667	0.00431895	98.15567796
885	餅	1545	1668	0.00431407	98.15999203
880	郁	1546	1669	0.00428970	98.16428173
880	鮫	1546	1669	0.00428970	98.16857143
878	陥	1547	1671	0.00427995	98.17285138
874	貼	1548	1672	0.00426045	98.17711183
872	跳	1549	1673	0.00425070	98.18136253
869	覆	1550	1674	0.00423608	98.18559861
866	架	1551	1675	0.00422145	98.18982007
865	拡	1552	1676	0.00421658	98.19403665
863	稽	1553	1677	0.00420683	98.19824348
862	曽	1554	1678	0.00420196	98.20244543
